Method Goal Errors:
  Player 4: [0.7454, 0.0521, 0.0249, 0.5808, 0.0503, 0.5531, 0.0008, 0.0006, 0.4926]
Trial 40:
  Player 1: [0.0578, 0.5838, 0.5516, 0.105, 0.0121, 0.0146, 0.6493, 0.0119, 0.586]
  Player 2: [0.0126, 0.5718, 0.5365, 0.1043, 0.0097, 0.0082, 0.5135, 0.0134, 0.5583]
  Player 3: [0.0012, 3.9917, 0.0215, 0.0002, 0.0, 0.0007, 0.2119, 0.0, 0.3076]
  Player 4: [0.0279, 0.6208, 0.5889, 0.0508, 0.0004, 0.0298, 0.5504, 0.0003, 0.4929]
Trial 41:
  Player 1: [0.5887, 0.588, 0.0556, 0.5896, 0.0072, 0.0151, 0.0043, 0.0157, 0.6497]
  Player 2: [0.5942, 0.5946, 0.0576, 0.5206, 0.0112, 0.0079, 0.0088, 0.0121, 0.5682]
  Player 3: [0.3705, 0.2902, 0.0025, 0.1485, 0.0003, 0.0, 0.0, 0.0, 0.3897]
  Player 4: [0.7463, 0.6103, 0.0373, 0.5801, 0.0003, 0.0011, 0.0011, 0.0, 0.5043]
Trial 42:
  Player 1: [0.5851, 0.5744, 0.59, 0.6039, 0.6125, 0.5916, 0.6588, 0.588, 0.5813]
  Player 2: [0.5923, 0.5696, 0.542, 0.5246, 0.5084, 0.5009, 0.5139, 0.5296, 0.6201]
  Player 3: [0.3248, 0.4347, 0.2024, 0.4432, 0.3833, 0.2102, 0.4803, 0.2511, 0.2562]
  Player 4: [0.7462, 0.6208, 0.596, 0.5895, 0.5675, 0.5598, 0.5502, 0.1551, 0.4935]
Trial 43:
  Player 1: [0.5886, 0.5836, 0.5836, 0.0118, 0.01, 0.6009, 0.6718, 0.0149, 0.645]
  Player 2: [0.5942, 0.5798, 0.5422, 0.009, 0.0071, 0.4968, 0.4951, 0.0119, 0.504]
  Player 3: [0.3712, 3.8481, 0.3544, 0.0, 0.0007, 0.2235, 0.5854, 0.0, 1.831]
  Player 4: [0.7462, 0.6208, 0.596, 0.03, 0.0048, 0.5533, 0.5509, 0.0003, 0.4929]
Trial 44:
  Player 1: [0.5886, 0.0066, 0.5904, 0.5897, 0.0087, 0.615, 0.0355, 0.5866, 0.5985]
  Player 2: [0.5944, 0.0123, 0.5414, 0.5229, 0.0113, 0.4968, 0.0504, 0.5071, 0.5089]
  Player 3: [0.3711, 0.0011, 0.3038, 0.3918, 0.0001, 0.1895, 0.0004, 0.3563, 0.2998]
  Player 4: [0.7463, 0.0008, 0.5943, 0.5769, 0.0002, 0.6888, 0.0009, 0.5515, 0.5014]
Trial 45:
  Player 1: [0.5886, 0.8759, 0.589, 0.0154, 0.0548, 0.6002, 0.017, 0.6217, 0.0869]
  Player 2: [0.5942, 0.571, 0.5419, 0.0171, 0.0532, 0.5031, 0.0113, 0.5234, 0.0858]
  Player 3: [0.3712, 0.185, 0.4595, 0.0, 0.0706, 0.1226, 0.0, 0.2649, 0.0138]
  Player 4: [0.7463, 0.6544, 0.596, 0.0009, 0.0271, 0.5758, 0.0077, 0.5471, 0.0677]
Trial 46:
  Player 1: [0.5902, 0.5816, 0.5861, 0.5899, 0.6126, 0.0079, 0.6776, 0.0076, 0.0873]
  Player 2: [0.5948, 0.569, 0.543, 0.5234, 0.5093, 0.012, 0.5008, 0.0058, 0.0855]
  Player 3: [0.5721, 0.2089, 0.2897, 0.1176, 0.2031, 0.0, 0.2933, 0.0005, 0.0005]
  Player 4: [0.7617, 0.6208, 0.4827, 0.577, 0.5628, 0.0006, 0.5596, 0.001, 0.048]
Trial 47:
  Player 1: [0.586, 0.5788, 0.0536, 0.0218, 0.6452, 0.5966, 0.5901, 0.0487, 0.5032]
  Player 2: [0.6072, 0.5696, 0.055, 0.0221, 0.5075, 0.4969, 0.5135, 0.0474, 0.4049]
  Player 3: [0.0469, 0.5026, 0.0707, 0.0, 0.2836, 0.224, 0.2996, 0.0003, 0.6643]
  Player 4: [0.6939, 0.6208, 0.0271, 0.0008, 0.5585, 0.5536, 0.5776, 0.0258, 0.5213]
Trial 48:
  Player 1: [0.0715, 0.5734, 0.5922, 0.5957, 0.0545, 0.0531, 0.6435, 0.5974, 0.5939]
  Player 2: [0.076, 0.5724, 0.542, 0.5237, 0.0546, 0.0524, 0.4995, 0.55, 0.546]
  Player 3: [0.018, 3.967, 0.2973, 0.0915, 0.0, 0.0003, 0.1787, 0.255, 0.2479]
  Player 4: [0.0326, 0.6369, 0.596, 0.6682, 0.0264, 0.026, 0.5511, 0.5327, 0.4925]
Trial 49:
  Player 1: [0.5887, 0.5743, 0.0048, 0.5908, 0.0108, 0.0144, 0.0146, 0.0488, 0.6031]
  Player 2: [0.5942, 0.5697, 0.0129, 0.5217, 0.0139, 0.017, 0.0196, 0.0466, 0.5852]
  Player 3: [0.3702, 0.4347, 0.0009, 0.286, 0.0005, 0.0, 0.0, 0.0706, 0.2701]
  Player 4: [0.7462, 0.6208, 0.0003, 0.5807, 0.0006, 0.0009, 0.0003, 0.029, 0.4932]
Trial 50:
  Player 1: [0.0083, 0.5797, 0.5892, 0.5885, 0.6121, 0.6085, 0.5874, 0.5937, 0.5951]
  Player 2: [0.0113, 0.5689, 0.5376, 0.5202, 0.5104, 0.5065, 0.5139, 0.4685, 0.5438]
  Player 3: [0.0015, 0.4214, 0.0762, 0.1373, 0.311, 0.1344, 0.0646, 0.2464, 0.2481]
  Player 4: [0.0284, 0.6208, 0.5943, 0.5799, 0.5047, 0.5751, 0.7515, 0.528, 0.4945]
