Method Goal Errors:
  Player 3: [0.2425, 0.1365, 0.159, 0.0, 0.1998, 0.3577, 0.1115, 0.0, 0.0444]
  Player 4: [0.306, 0.295, 0.2898, 0.0011, 0.2608, 0.0274, 0.1812, 0.0011, 0.2097]
Trial 21:
  Player 1: [0.0531, 0.2716, 0.2597, 0.0147, 0.0259, 0.2605, 0.2699, 0.0094, 0.2913]
  Player 2: [0.0544, 0.2422, 0.2309, 0.0159, 0.0204, 0.2294, 0.2286, 0.0042, 0.2154]
  Player 3: [0.0111, 0.1976, 0.1935, 0.0, 0.0007, 0.3723, 0.1739, 0.0, 0.0629]
  Player 4: [0.0281, 0.2797, 0.2779, 0.0005, 0.0271, 0.251, 0.2355, 0.0009, 0.2162]
Trial 22:
  Player 1: [0.259, 0.2601, 0.2714, 0.2605, 0.2577, 0.2603, 0.0115, 0.2799, 0.2909]
  Player 2: [0.2553, 0.2501, 0.2445, 0.2422, 0.2342, 0.229, 0.0122, 0.224, 0.2161]
  Player 3: [0.1551, 0.1136, 0.0629, 0.1266, 0.1998, 0.1227, 0.0, 0.087, 0.0426]
  Player 4: [0.3059, 0.295, 0.2816, 0.2693, 0.2608, 0.234, 0.0003, 0.2389, 0.2055]
Trial 23:
  Player 1: [0.2599, 0.2602, 0.273, 0.0239, 0.2566, 0.0583, 0.0145, 0.2757, 0.2892]
  Player 2: [0.255, 0.25, 0.2202, 0.0142, 0.238, 0.0502, 0.0132, 0.2225, 0.2219]
  Player 3: [0.2277, 0.1365, 0.3157, 0.0, 0.1865, 0.0536, 0.0004, 0.0886, 0.1429]
  Player 4: [0.3062, 0.2952, 0.2859, 0.0009, 0.2583, 0.03, 0.0006, 0.2296, 0.2302]
Trial 24:
  Player 1: [0.0544, 0.2711, 0.0115, 0.2571, 0.2587, 0.2713, 0.013, 0.2809, 0.051]
  Player 2: [0.0388, 0.2656, 0.0192, 0.2403, 0.2338, 0.2444, 0.0084, 0.2243, 0.047]
  Player 3: [0.0053, 0.1249, 0.0, 0.1594, 0.1892, 0.1165, 0.0009, 0.0775, 0.0707]
  Player 4: [0.0278, 0.2964, 0.0006, 0.2724, 0.2597, 0.2553, 0.0267, 0.2407, 0.0265]
Trial 25:
  Player 1: [0.0084, 0.2604, 0.2594, 0.2569, 0.006, 0.2605, 0.2508, 0.2756, 0.0183]
  Player 2: [0.007, 0.2495, 0.2424, 0.24, 0.0101, 0.2277, 0.2249, 0.2194, 0.0142]
  Player 3: [0.0005, 0.1366, 0.1288, 0.1577, 0.0015, 0.1807, 0.5815, 0.0816, 0.0001]
  Player 4: [0.001, 0.2954, 0.2883, 0.2722, 0.001, 0.2529, 0.2575, 0.2223, 0.0004]
Trial 26:
  Player 1: [0.2596, 0.2446, 0.0085, 0.2591, 0.2583, 0.2615, 1.3431, 0.0099, 0.2912]
  Player 2: [0.2549, 0.2362, 0.0107, 0.2418, 0.2343, 0.2287, 0.2351, 0.0501, 0.2152]
  Player 3: [0.145, 0.1137, 0.0001, 0.1604, 0.112, 0.6455, 0.1483, 0.0012, 0.0434]
  Player 4: [0.3062, 0.3013, 0.001, 0.2718, 0.2613, 0.2536, 0.2843, 0.0283, 0.2075]
Trial 27:
  Player 1: [0.256, 0.2773, 0.2582, 0.2567, 0.005, 0.2612, 0.267, 0.2821, 0.2918]
  Player 2: [0.2467, 0.2528, 0.2455, 0.2403, 0.0079, 0.2284, 3.6496, 0.2222, 0.2167]
  Player 3: [0.2414, 0.2246, 0.265, 0.1579, 0.0006, 0.1854, 0.1097, 0.1831, 0.0439]
  Player 4: [0.303, 0.2949, 0.283, 0.2721, 0.0009, 0.2429, 0.1396, 0.2274, 0.208]
Trial 28:
  Player 1: [0.2463, 0.2602, 0.2588, 0.2539, 0.258, 0.0086, 0.2649, 0.0072, 0.2904]
  Player 2: [0.2436, 0.2508, 0.2436, 0.2787, 0.234, 0.0071, 3.7051, 0.007, 0.2148]
  Player 3: [0.1954, 0.1136, 0.2597, 0.0709, 0.1232, 0.0007, 0.1101, 0.0005, 0.0497]
  Player 4: [0.3055, 0.2951, 0.2858, 0.272, 0.2605, 0.0016, 0.1376, 0.0014, 0.2219]
Trial 29:
  Player 1: [0.2596, 0.0078, 0.0538, 0.261, 0.2588, 0.2602, 0.0529, 0.0137, 0.015]
  Player 2: [0.255, 0.0157, 0.0558, 0.2424, 0.2344, 0.2286, 0.0509, 0.0062, 0.004]
  Player 3: [0.2423, 0.0, 0.0707, 0.1597, 0.464, 0.087, 0.0004, 0.0, 0.0]
  Player 4: [0.3062, 0.0001, 0.0269, 0.2689, 0.2607, 0.25, 0.0261, 0.0003, 0.0003]
Trial 30:
  Player 1: [0.2646, 0.2636, 0.2567, 0.0546, 0.2791, 0.2591, 0.0145, 0.3057, 0.2903]
  Player 2: [0.2582, 0.2582, 0.2465, 0.0553, 0.2477, 0.2275, 0.0147, 0.2415, 0.2201]
  Player 3: [0.1829, 0.2369, 0.2243, 0.0707, 0.1104, 0.1855, 0.0, 0.0242, 0.1193]
  Player 4: [0.3058, 0.2687, 0.2834, 0.0273, 0.2615, 0.2593, 0.0003, 0.2411, 0.1992]
Trial 31:
  Player 1: [0.2599, 0.2604, 0.0056, 0.2569, 0.2584, 0.2608, 0.0115, 0.2768, 0.0406]
  Player 2: [0.2549, 0.2499, 0.0131, 0.2408, 0.2341, 0.2283, 0.0107, 0.2234, 0.034]
  Player 3: [0.2424, 0.1136, 0.0027, 0.1376, 0.2041, 0.1346, 0.0006, 0.1606, 0.0]
  Player 4: [0.3061, 0.2954, 0.0273, 0.2722, 0.2613, 0.2385, 0.0003, 0.219, 0.0005]
Trial 32:
  Player 1: [0.2585, 0.26, 0.2891, 0.2611, 0.2579, 0.2628, 0.0128, 0.2757, 0.0096]
  Player 2: [0.2544, 0.2501, 0.25, 0.2425, 0.2343, 0.2289, 0.0121, 0.2221, 0.0036]
  Player 3: [0.1825, 0.1363, 0.1816, 0.1117, 0.1711, 0.1516, 0.0001, 0.1607, 0.0001]
  Player 4: [0.3066, 0.2953, 0.2569, 0.2666, 0.2606, 0.2424, 0.0046, 0.2132, 0.001]
Trial 33:
